,0
bbabbbbaaaabab,1
baabbbbabbbbaababbaabba,1
abababaabbabaaaabbbbbba,1
aaabaaabbaabbb,1
bbbbbbbbabababaabbaa,1
babaaaaaaa,0
babaabbaababaaabaaab,1
baabbbbabaab,0
aabbbaabbbabbbba,1
aababbabbbabbaabaabbaaab,1
abbbaabbbbaaabaaabbba,1
babbaabbaabbabb,1
bbbaaabbababbbaabbbbbb,1
baabbbaababbbaabbabaaaaabaaba,1
ababaabbbaabbbaaa,1
abbabaaaaaabaabbaabbaabbaa,1
abaabbbabaababbb,1
babbbbbaaaaaaaaaaaababbaab,1
aababbabbbabbbaabbaaabba,1
aabbbbabababababbaba,1
aaaabbabababab,1
abbbbbbbba,0
baabbbbababbaabaaabababbba,1
aababbaaa,0
bbbabbaaaba,0
bbbaaabba,0
bbaaabaaa,0
aabbbabbbbbaabbabbbaaaaba,1
bbabbbbabababaabaabbabbaaba,1
abbbaaabbababaaabbaaaababbb,1
baaabbaababb,0
ababaababaabb,0
aaaaaaaabaa,0
aabbbabbbbbababbaaabaaaa,1
abbabbaababbbbbbabaabbbaaab,1
baabbbababbabbaa,1
baaaaababbbabaaabaabbbaa,1
bbabbaaaabbaab,1
aabbaaaa,0
babbabba,0
baaababaaaaababbbaabbbbabaaaa,1
bbbbbbabbabaabaaababaaababaabb,1
aaaabbbabbbbbababbbbaabba,1
abbaababababaaabababaaabbaaa,1
aabbabbbabaabaaababbaaab,1
babaaabb,0
aaabaabbbabbaabaabbabbaaabb,1
abaabbaaaaabbbaaabb,1
aaaabbab,0
babbbbaa,0
babbabaababbabbaaabab,1
aaabbabbaabbbabbaabbabab,1
aaababaabbbbbbb,1
bbaaaaaaabaabab,1
bbbabbabaa,0
babaaabbabbbaaaaaaaabbb,1
bbabbababababbbbaba,1
bbbaabbbbbabbbbabbaa,1
babbbaaabbbabbbaabbabaababa,1
aaaaababaabbbabbaaabbb,1
baaaabaaa,0
aaaabbaa,0
babbbabbaaaabbbbbaabbbaaabbb,1
baabbababbbbababaabb,1
baabbbabaabbbbbbaaaaabbaabaaba,1
aababaaabbaaabaabbabba,1
abbbbbaaaabbb,0
aababbaaba,0
bbbbbbbbaabaa,0
ababbbbaaaabb,0
abbaaabababb,0
bbabbbbbaa,0
aaabbabbbbba,0
bbbaaaababa,0
bbaabbababbaa,0
aabbbbaaabbbb,0
abbabbaaabb,0
abbbbbaa,0
bbaaabbb,0
abbabbaba,0
aababbbaa,0
babbababab,0
babbbabaa,0
aaaabbababbab,0
aabbbabbbbaa,0
bbbaaaabaaa,0
abbbbbbaba,0
baaaabaaaba,0
babaaaab,0
baabbbbaabbba,0
abbaaabbbaba,0
aaabaababaaa,0
babbaababaabb,0
bbaababaa,0
aaaaabaaa,0
abbbabbabbaab,0
abbbaabbabaa,0
abaabbbababb,0
baaababbbba,0
abbaabaa,0
bbbbbaaabaaaa,0
aaababaabaabb,0
baaabbbbbba,0
aaaabaabbbb,0
babbaaaaa,0
bbbabaaa,0
bbbabbababb,0
bbbbbaba,0
baaaaabbb,0
abbaababaaab,0
baabaaba,0
abaaabbbaa,0
baababbababaa,0
abbbbaaaaab,0
baabaaaabaa,0
aababbbb,0
aaabbbabb,0
baabbaaa,0
bbbababbbabbb,0
abbbbaaaabba,0
babbaaabaab,0
babababbbbb,0
aabbabab,0
baaabbbaaaab,0
aabaaaba,0
aaaababbaabba,0
aaabbabbab,0
babbabbbb,0
aababbababa,0
bbaaaaaa,0
aaaaaaaabba,0
baaabbbaa,0
aaabbaabbbaaa,0
abbbaabaab,0
aabaaaaa,0
bbbbbaababbb,0
abababbaa,0
aaabaaababbab,0
aababbbbba,0
baabaabaabaaa,0
ababbbbb,0
bbaabaaa,0
ababbaabaa,0
abbbbaaaaabbb,0
aabbabba,0
baabbbbab,0
bababbbaabaab,0
aababbaabb,0
bbbabbbbbabbb,0
bbababbbbabbb,0
abbbaaabaab,0
abbbbbbbaab,0
abaaaaaaba,0
abbaaaaaaba,0
abaabbbabaaa,0
bababaabb,0
abaaaabbbb,0
aaabaabaaab,0
baaabbbabaa,0
abbaabbb,0
babaaabaaaab,0
bbaabbaa,0
ababaabb,0
abbbbbaaba,0
baababbbab,0
bbaaaabab,0
abbbbbabababb,0
bbaaaabaaab,0
abbabbbabab,0
baaabaabbaab,0
bbbabaaaabab,0
aaaabaab,0
baabbabaab,0
bbaabaaabaa,0
aababbbbabab,0
baababbabaabb,0
bbbbabbab,0
bbbaaaaaaabab,0
aaaaabbabaa,0
aababaaaba,0
baaabbbaab,0
abaabbbbbbbab,0
abaabaabaa,0
aabaabbaababb,0
baaaaabbbabab,0
abababbbaaa,0
aaabbaabaa,0
aabaabbbbbb,0
ababbbbbbaa,0
abbaabbababb,0
baababbbb,0
bbaaabbaaba,0
babaabaabba,0
aabbaaaaaa,0
aabbaaaba,0
abbbbaababb,0
abbababbab,0
bababaab,0
bbbbabaaabbaa,0
aaabbbbb,0
ababaaabbb,0
baaabbaaaaab,0
aaaabaabbab,0
aabaaabbaabba,0
abaaaaba,0
bbabbaaaaaab,0
abbaaababaa,0
bbababbbbb,0
baababbabab,0
bbbbbbba,0
bbaaaabaaa,0
babaabaaaabaa,0
babaabaa,0
baabaababbba,0
