,0
abaababbabba,1
baabababbbbbaabaabaabb,1
aababbbabab,1
bbababaababaabbbbabbbaabbabb,1
bbbbabbbbbbba,1
babaabbbbaababbaabb,1
abbabbaaba,1
abbabbbbbaba,1
aabbaabaabababaababaab,1
aabababba,1
babbbbaabbb,1
bbabaabaabbbbbaabbbbbbbbbbbbb,1
aabaababaabab,1
ababbaabbbbabb,1
aababbaabbbbbbbab,1
babbbbaabbbbbbbabbab,1
bababbaababb,1
aabbbbabba,1
bbbbaababaabbbbb,1
abbabaab,1
ababaabbbbbbababaababababaabb,1
bbabbbababbbbababbbbbabbbbbb,1
abbbbaabbababa,1
bbaabababbbabbbaa,1
bbbabbaaba,1
baabbababbbbbba,1
aababbaabbabbbaba,1
baababaabaa,1
ababbbabbbabbba,1
aababbbbab,1
baabbaabbbbbbabb,1
babbbbaabaababaa,1
abbaabbabb,1
ababababaa,1
abbaabaabaabbababababba,1
bbabbaabbbaababbb,1
aababbaabbaab,1
bbabababaabab,1
ababaabaab,1
bababbbbbabb,1
ababbbaababababbbbbba,1
aababaaba,1
bbababba,1
bbabaababaabbaaba,1
bbabbbbaabbabba,1
abbabaabbabbabbbbaabbbaba,1
bababbbbbaabba,1
abbbabbbab,1
abaababbbaabaab,1
bbabbbbab,1
babbaabaa,1
abaabbabababbbbbbbbbbbaa,1
bbabbaabbabbabbbbaababbba,1
bbbaabbabbbbabaabbbaabbbababaa,1
ababbbabababaa,1
babbabbbabbbaababbbabb,1
aabbabbbbabb,1
bbbbabababababb,1
ababbabababaabaa,1
aababababbbbabababbbabba,1
babaabaabbbabbaabbaabb,1
babababbababbabababbbb,1
bbaabaabbbbabb,1
bbbabbbabbbaa,1
aabaabbbbbbbbabbbabb,1
aabbbabbbbaabb,1
baabbbab,1
bababbabbbababbbababbbb,1
ababbbababaabbababaababaabbbaa,1
bbaabbababaababbabbaabbbbb,1
bbabbbbbbabbabbbbbbaba,1
abbbbabbbbbbababbbabbabbbaa,1
ababbabbababbababbaba,1
bababbabbbabbbab,1
abaabbabbbbababbabbbabbabba,1
bbaabababbbabababbaabaabb,1
abbbaabbbbaabbbbbbbabbbbbbaa,1
bbbaababbaababab,1
bbaababbbbb,1
bababbabbbbaabababab,1
babbbbaab,1
abbabbaab,1
bbabaabaabbaabba,1
abababaab,1
abbababa,1
bababbaa,1
babbababbaabbbba,1
bababbba,1
abbbbbabbbbbbabaabbb,1
abbabaabbb,1
abbaabababba,1
baabababababaabbaababbabbbb,1
bbbababaa,1
bbbaababbbabaa,1
abbbababbbb,1
abbbaabbbabbabaabb,1
ababbaab,1
bbababababaababa,1
bbbabbababbabbaaba,1
bababbaabba,1
bbabbbabbba,1
babaabbbbaabbabaababa,1
aabbabbaa,1
babbbbbaababbaabbaab,1
bbaabbbabbbbaa,1
bbababbb,1
bbabaababbbaababba,1
bbbbababa,1
bbbbabbaabbabbabaababaabbbbbbb,1
abbbaababbaabbbabbb,1
bbbabbbababababb,1
bbbbbbaabab,1
bbbabbabaa,1
abbbbbbbbaabaabbbbabbbbaba,1
aabababababbababbaabaababb,1
babaabaab,1
abaabaababbbabaababbbbabbbbbbb,1
aabbbaba,1
baababbababbba,1
babbaabbbaba,1
bbaababb,1
aabbbbabbaabaabaa,1
baabaababbbbb,1
babbbaabab,1
bbaabaababbababb,1
abbabbbaaba,1
abababbabbbabab,1
aabbbbbbbabbabbb,1
abaabbaabbaabaababaa,1
bbabaababbabbbaa,1
baabbbbbbabbbbaa,1
bbabbbabbabbb,1
bbaabababbbabab,1
abbabbbbbbabb,1
aabbababbbbbbbaabbbb,1
abbabbbaabbb,1
babbabbaabba,1
bbabbbbbabaa,1
baababaababbbbabaabaaba,1
bbbbababbaab,1
ababbbbabbabbbabbbb,1
bbababbbbbbbababbab,1
babbabbabbaabb,1
aabbabbaabbb,1
bbabbabaababbbab,1
bbbbbaabbaababaa,1
aabbbaabbabbbaabaabbabaab,1
abaabaababbab,1
abbaabbaabbaabababbaabbaabaaba,1
babaabbabbbbabaabaa,1
abbbbaabab,1
aabaababbbaabba,1
abbbabaabbbaabbbbbbbaabb,1
ababbabaabb,1
aabaabbbbbbabbbbb,1
abbabbaabbbbbbabab,1
bbabababababbaa,1
bbaabaabaabbbbbbbabbbbb,1
bbbbabbbbababababbaabab,1
abbabaabaababb,1
baabbbababbbabba,1
aabaabbabaa,1
bbabbaabaabababbababaab,1
ababbabbabbb,1
baababbaabbbaa,1
abaabbababb,1
bbababbbabbbaa,1
bababbbababaabbabbababaabbba,1
bbbaabbbbabbabbbabbaaba,1
baabaabab,1
baababbbbabbbabbbaabb,1
babaabbaabababbbababbbbababaa,1
babbbbbabbbabb,1
babbbaababbabab,1
bababbbbaa,1
abbaabbabbbb,1
aabbbbbabaab,1
babbaaba,1
aabbabbbaabbabba,1
bbabbaabbab,1
bbbbbbbbbbbbbbbabbbabbbb,1
bbaababbaaba,1
bbabbbbb,1
aababbaa,1
bbababbbbbab,1
abaabababbbbabbbaababa,1
abababbbaabab,1
