,1
abbbaaba,1
abbbabaaaaaaaababbbaa,1
baabbbbabaabaaab,1
ababababbbbabaaabaab,1
abbbbbabaaaa,1
aaabbaaaaabab,1
aaaaaabbaaabaabababbababbbbaa,1
babbaaaabbbbbaabbaaa,1
abbbbaabbaaa,1
aabbabbbbbbbbbabaaa,1
bbaabbbabbaaababababaaaaabbb,1
bbbbaaaaaaababbaaabaa,1
bbbaabaaaaaaa,1
bbbabaaabbaa,1
bbbbababababbbbaaab,1
baaabbaababaabaaa,1
abbaaaaabbbbaaaaa,1
bbaabbababaaabaaaabaa,1
baaabaaababaa,1
babbaaaabaabaaabbbbaabaaa,1
baababbbababbabaaabbbaaa,1
bbaababbbababaaababbbbb,1
aabbaababbabbbbbbbbaaaabbab,1
abbaabaababbaababababbbabbaa,1
babbabababaa,1
aaaaaababaabbbbbbabbaabb,1
aabbabaaaaabaaaaabaaabbbbabbb,1
baaaababbaabbaabbaabbaababbb,1
aaaabababbaaabaababbaaabb,1
bbbbababbab,1
bbbaaababbabbabbbbbabaa,1
aabaabaabbbbabaababb,1
bbaabaaaabbb,1
ababbaaabbba,1
aababbabbbaa,1
bbaabababbaaaabbaaababbabbba,1
bbbaabaabbbbbbbabbbbba,1
aaaaaabbbbababbbbbaababa,1
aaaabbbbaabaaaabaabaabbbabbaa,1
bbaabbbabbbbbabbbabbab,1
babbbbbbaaabbbabbbaabaabbaa,1
baabbaababbaaabbababaaaaa,1
bbbbaabbababbaababaabbb,1
abbabbabbbaababbaabababbbba,1
abaaabbaaabbabababaababaaaabb,1
bbabbbaabbaabbbbaab,1
abbabbaa,1
bbbbbabababababbabbaaababab,1
ababbababaaabbab,1
aabbbbababaaabab,1
bbbbabbbbaa,1
baabbbaabbabaaabbabbabbbabb,1
bbaabbaabaab,1
abbaaabbaaaaabbaa,1
bbaaaabaaaabbbabbabbbbababaa,1
abaababb,1
aaaabaabbbaaaabababba,1
bbbbbbbaabbbbbbabbbbb,1
abaaaabbbaaabbbbaaaaa,1
abbabbbbabbabbaabba,1
aabaaabbabababaaa,1
bbbbabababaabababbabbba,1
babbbabbaaaa,1
aaaabbaaa,1
bbaaaababbbbaaaaabbabbab,1
bbbbbbabababaab,1
bbbbbbaaabaabaaa,1
ababbaabbabbaababaaaaaaab,1
aabaaabbabaaabbbaaaab,1
aaaabbabaaabbbababbabbab,1
baaaabbabbbabbbabbb,1
babababbbbabbaaaaaaaabbaaaaab,1
bbaaaaabbaabbaababababababbb,1
bbabaaba,1
aaabaababaaba,1
babbbababbabababbaabaaaabbaa,1
babbaaaaabbb,1
aaabaaababbaa,1
babbabaa,1
baabbabaaaabbbbaababbaba,1
bbaaaabbbaba,1
bbaaaaababbbababbbbbaaabaaab,1
abaabaababaabbbbaabbaabaabaaa,1
abaaabababbb,1
abbabbbabbaaabaa,1
bababaab,1
babababaabbabbabbbaabaababaa,1
bbbbbabaabbababbabbbbb,1
baabbbabbbaabbbbaab,1
bbabbaaabbaaabbaaabb,1
bbbabbbababaaabbbba,1
aaaabaabbaaaabbabbaba,1
bbaabbaa,1
babbbaaababa,1
babaababbbaabbbabbbaaaaabaab,1
abbaaababbba,1
abbabaabbbaa,1
aaabbababbabbbabaaab,1
abbabbaabaabaabababaaabbaabaa,1
aaaaaaaabbbba,1
aaababaaaaabbabbbabababaa,1
aaaaaababbaba,1
abbabbaaabaabbbabbbbbab,1
aaaabababaaba,1
ababbaaababbbaba,1
bbbbabbaaabbaaaaababaabbaabb,1
aabbbabbbaababaa,1
babbaaabaababbaabaaabaaab,1
aaababaaaaabababb,1
babbbaababaabbbbabbabab,1
aaaabaabbbaaaabbbabbbbabbaab,1
bbaabaabbaab,1
aaaabbbaaaabaaaabababaaabbbbb,1
bbbabbbbbbbbabaabbaaabbbbaabba,1
abaaaabaabaaaabbb,1
baabbbbbaabaabaabbabbababbb,1
bbbbaaabaaabbaabaababbba,1
aabbaaaaabaabaaababbaabaaaabba,1
baabababbbaa,1
baaaaababbaabbbabbab,1
aabbbbaa,1
abaabbaabbbaababbbaaaabbbaba,1
abbbbbaabbb,1
bbaaabbbbabbababbaabaabbbba,1
bbaabbaababa,1
ababaaabbbaabaabbabb,1
aaabbbaaaaaab,1
bbaaabaaabaaa,1
baaabaaaabaab,1
aabaaaabbbaaababbaaba,1
aabaabababbaabbb,1
aabaaaabbbaaa,1
babaabba,1
aaababaababaaabbabbbbabb,1
aaababaaaabaaabbb,1
abaaaaaab,1
bbbbabababababbbaba,1
babbabaabaaaaababaaabbaba,1
bbbbabbaababbabbbbabaaaaaaaa,1
babaaabaaabbbbababab,1
babaabbbbaaa,1
abbbbabababbbbaabab,1
babbbaabbaaa,1
bbbbabbbbbbabb,1
babbbbbababbbabaaaaabbaabbb,1
aaaaaabaababbabbabbaa,1
baabbbabaaab,1
bbbbbaababaaababbbb,1
bbabaaabbbbabaaa,1
abbaababaabaaababbbaaaaba,1
abbaabaaaabbbbab,1
baabababaabb,1
ababbababbbaabbabbb,1
aaabbabaaabbbbbaababaabb,1
aababbaaabaabaaabaabaaaaab,1
aaabbaababaaaaaaaaaababbbabaab,1
bababbbaabaabbaaabab,1
abbbbbbbbbbbbaaaaabbbb,1
abbbbabbaaaaaababaaaabbabaaba,1
baaabbabbbaabaab,1
aaabbaaababaa,1
ababbaaaabaaaababbaaaabbb,1
aabbaabbabab,1
babababbbaaabbaa,1
abbabbbabbabbaababbbbbbaaaa,1
bbaababaaabaaaaba,1
babbbaaabbbbaaabbaabbaaa,1
abaabaaaa,1
aababaaaa,1
aaaaabbaa,1
abbbaaabbbbabbb,1
abaababbbbbbbba,1
aaaaabbbaaabbbbbaababaaabbbb,1
baabbaaaaabaababbbaababbaabaa,1
aaaaaabbbabaa,1
abbbabaa,1
aababbababaabbaabbaaabbbbaba,1
bbbabbaabbabaaabbbb,1
ababbababbbabbbaababbbbbbb,1
aaabaaaaaaaaaaababaababaaab,1
baaaabbbaabb,1
aaabbbaaaaabbabaaaaaaa,1
abbaaabbbabaabba,1
aaaaabbababbaaaab,1
baaababbbaababbabaabbaababba,1
bbbbabababb,1
baaaaaaaabaaabbabbbab,1
aababbaabbabaabaabbbabab,1
babbabbaababbbabbab,1
aaababbabbba,1
ababbbbaaaaaabbb,1
baaaaaaaabaaaaaaaababbaaaab,1
baaabbabbaaabbabbaabbaab,1
aabaaaaaabaabbbab,1
bbbaaaabbbbbbaaaaaab,1
abbaaabbbaabaabaaabababaa,1
bbbbbbaaaaaaabbabbabbbb,1
baababbaaaabbbab,1
baaabbbbaababbbaaaba,1
ababbbaaaabb,1
baaaaababbaabbbbbaab,1
baabababbbbabbb,1
bbabaabbbaaabbabbbbbbaa,1
bbbaaabbaabbabbaaaaabababbba,1
abababbbaaaaabbabbba,1
