,0
abbbabbababaababbb,1
bbbbababaabbabababa,1
babbbbbabbaa,1
bbababaaaaaa,1
bbabbabbaaababbbb,1
babbbaabb,1
babbbbabbababbababaaabb,1
bbbababbbbbbbbabbaaabbbab,1
bbabbaabbbab,1
bbaabbabbabba,1
aaababbaa,1
aabbbabbbababbbbaaaaaabbababb,1
bbaabbabababbaba,1
babbabababaaaababbbabababb,1
aaabbbbabbaaababbba,1
aaabbaaabab,1
aabaaaaaabab,1
abbbabbabbbbabbbbbbbbbbabbaab,1
bbababbaaaaba,1
bbbabbaa,1
abbbbbbbabababbabababbbbbaab,1
bbbabbbbababbabbbbabbaabb,1
bbabaababbbbbabbbbbbbaba,1
bbabbbbbababaaaa,1
aaaabbbabababbabbbbbaaaabbbbbb,1
aabaaaaabababbbbbabbbabbbab,1
aaabababbbbbbbbaabbbbababa,1
bbbabbabbabaaa,1
aaaaaababbbbbabaaaaaababbabbab,1
aabaaaaaaabbbb,1
abbaaaaaaababa,1
bbababbbaaabbbbbbb,1
abbabbabaaaaaaaabbbabbabb,1
abbabaaabbbbabbabbabbabbba,1
abbabaaaa,1
ababbaababb,1
aabbababbbaabbbbabbbbbb,1
aaabbbbbbbaaba,1
aaaabbabababbbbbbaabbbabbabab,1
aabbbbabbaaabbabb,1
bbbababbbabbaababb,1
aaaaabbbbabbbaa,1
babbaaabbabbbabbbbabababbab,1
bbbabbabaaaabbabbbabbabb,1
aabbbbababaaabbbba,1
abaaaaabbabbbabbb,1
aaaaababaaabbbbbbb,1
baaaaaaaabbb,1
bbbaabba,1
abbbbbabbbaabab,1
aaabbabbbbbbabbababbababaaba,1
bababbabaababbbbbbbabababa,1
bbbabbbbbbaabbabbab,1
abbbabbbbbbabbaaaab,1
aaababbbaabbabbbabba,1
aaaaabaaaaaaba,1
babababbabbbbaaaabababbababbbb,1
bbabbabababababbababaaabbba,1
ababbabbbbbbabaabbbbbbabbbab,1
bbbbbbbbbaabababbbbaba,1
babbabababbbbaabababbabb,1
bababbbbabbabbbaaaab,1
aaabaabbbbbbbabbb,1
bababbbababbbbaabbbbbbabbba,1
abababbbabaaabbbbba,1
bababbabbbbbabbbbaaaaabba,1
aababbbbaaababbbabbababbabbb,1
bababbbbbabbabbaa,1
abbbbabaaaabbababbbbbabbb,1
babababaaaaaaaabb,1
aaabbbbabbababababababaabbb,1
aaabbabbaabbbbbbbbbb,1
bbbbabbbbbabbabaabbb,1
bbabbbaaba,1
aabbbabaaaabababbbbabbbabbb,1
bbbbababaabababbbabbbbbab,1
bbbbbbabbabbabbbaaaaaa,1
abaaababbbbabbabababbabbbbbab,1
babbbbaa,1
abbabbaababbab,1
aabbaabbabbbbb,1
bbbabbabaaaab,1
aaabbbabaaa,1
bbaabbabba,1
ababaabb,1
abbbbabaaba,1
abbaaaababbabbabbbabbbb,1
abababbbabaaaabbababbbbbaba,1
babbbaaababbaba,1
aaabaabbbabb,1
ababbaaabba,1
bbabbbbabbaa,1
ababbabaaababbba,1
aaaaabbababababbbbbbaaabba,1
bbaababababa,1
aaaaababaaabbbab,1
aaaaabbbaaaabbbbababab,1
babbabbbbbbbabbaabbbbbbbabbab,1
aaabbbaabbabb,1
bbbbbabbaaabbabbabbbbba,1
bbbbbabbbbaabbabbb,1
bababbababbbaaababbabb,1
abbbbbbbaaaa,1
bbbbbbababbbbaaaabbab,1
bbbabaaab,1
abaabbbb,1
aabbbbabaab,1
abababbbbbaa,1
aabbbbbbbbbaaababa,1
bbbabbbabbbbbbbbbabaaaaabb,1
abaabbba,1
bbbaaabbab,1
abaabbbbbab,1
aaaaaaaaaababbaabbbbb,1
aabbbbbbbbabbbbabaa,1
bbbabbbaabbb,1
ababbabbbabbbaaabbbbbabababab,1
bbbbbbbbabbbabaaaaababb,1
aabbaaabbbabbbbbabababbbbbba,1
abbbbaaaaaabbbbbbababa,1
babababbbabbbbabbaaaba,1
abbaababbbabababbbab,1
abbbabababababbabbbabaaaaab,1
babbbbbababbabbabbbbababbaaab,1
aabaaaaaabbbabb,1
aabbbbbbbbbbbbbbbbbbaa,1
abbbabbababbabbaaabab,1
aaabbbbabbbbabbbabbaaabbbb,1
aaaaaabababbaaaabbbbbbbabbab,1
abbbbaaabb,1
babbabbbabbbbabbbbaaabba,1
ababbbbbbbbbaaab,1
babbabbbababbbbbabbabaabbabbbb,1
babbaaabbbbabbbba,1
abbbbbbabababaabbbbbbab,1
aabbabaabbabb,1
abbbabaab,1
aaabbbbaabbabbbbbbabbbbbabb,1
bbbaabab,1
bbbaaaabbbbba,1
aaabbabbbabababbabbaaa,1
ababbbbabbababbbaa,1
aabbabaaabbbabbbbbbababbbb,1
aabababbbaabababb,1
aabbbabbbbaa,1
bbaababa,1
aaabbbbbbbbabbbabbbbbabaaba,1
bbbbbbabbbaabbbb,1
abbbbabaabbb,1
aabbbaababbab,1
bbabbbababababbbabaaa,1
baaaababbbbbb,1
babbbaab,1
aaaaaaabbaaaba,1
aaababaabbbabbbb,1
ababbababbbabaababbabbababb,1
bbbbabaabbabbbbb,1
bbbbaabb,1
bbaababb,1
bababbabbbbabbabbaab,1
aaaaaaabbbbabbabbbaaabbba,1
bbaaaabbabb,1
abababbbbabbbbababbabbbabbaaa,1
abbaabbbbbbababbbba,1
babbbbbaababbbbbbabbbabbbba,1
abbaabab,1
ababbbbbaaabba,1
abaabbbbabbbbababbab,1
abbabbabaaaaabbbbbabbb,1
aaaabbbaababbba,1
aaabbbaababbabbbbbab,1
aaaabbbabbbbbabbbbbaaabbbba,1
aaabbbaaaaaaaaababa,1
abbbbbbababbabaaaabbbb,1
abbbbbabaabba,1
bbabaaabbbb,1
bbabbbaaaabbb,1
abbaabababbb,1
aaaaaabbabbabbababbaabbabbab,1
aaaabbbaab,1
aaaaaabbababbaabbbbbbbaba,1
babbbbabbbbababbabaababbb,1
bbabbabbaab,1
aaaaaaaaaaabbaaaaaaa,1
bababbababaaabbabba,1
bbbabbbabaaabbabababa,1
bbaaaaaaaaaaaaaaaaaaaaaaabb,1
bbaaabbbbababba,1
bbabababababaabbbabbbabbbbabab,1
aaaaaaaaabaaa,1
bbbbbbbaaabbabbbbbbbbbbbbbabb,1
bbaaabbab,1
abbababaaaaab,1
bbbbbbbaaaabbbabbbbababbbbabba,1
ababababbaab,1
aaaabbaaabbab,1
aaabbbbaaabbabbabbbaba,1
aaabbaaabbababbbabba,1
abbbbaab,1
bbbbbabbbbbabababbbbbbabbaaa,1
aababaaaaababa,1
aaaaaaaaaaabaaababbabbbba,1
ababbbabbabbbaabbbab,1
abbbabaaaabbbbbabbbbbabbabbba,1
aaaaabbbbbbbabbbbaaaaaaaaaba,1
babbbbbbabbbabbabbbbaabbbb,1
aababbabbabbaababbbbbbbbbbabb,1
bababaabababbbbbb,1
bbbbbaaaabbbabababbab,1
aaaabbaaaaaaaa,1
ababbaaaaaab,1
aaababbbbbaaaba,1
abbbbaaababababbbbbbbbbbbba,1
aabbabbbbababbbbbabaaaaaaba,1
babaaababbbbabbbababba,1
aabbbabaabbabb,1
